index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.23373983739837398,0.11393692777212615,0.12296747967479674,0.6424306631088257,0.5522583723068237,0.03886895992567856,0.5555343838202303,0.6984322026914744,0.26895094189912155,0.3904466220841262
1,8.0,1.0,0.0,0.6666666666666666,1,0.2887864823348694,0.12,0.1566820276497696,0.5959914922714233,0.6175259947776794,0.15725943357237043,0.5527698829881491,0.36965365545512757,0.19864628274558124,0.3195823136903071
2,2.0,1.0,1.0,1.0,2,0.19023136246786634,0.0797940797940798,0.10025706940874035,0.6234883666038513,0.5850590467453003,0.13959273013552376,0.6067192302983143,0.6801983184591728,0.0730159914694202,0.37488156759060776
3,1.0,1.0,0.0,0.6666666666666666,1,0.33035714285714285,0.2110912343470483,0.19464285714285717,0.6640848517417908,0.6719706654548645,0.5926592380999895,0.509802316353253,0.8956257726860714,0.696047924293221,0.6735338128581337
4,8.0,2.0,1.0,1.0,3,0.19786344635392478,0.09669920966992096,0.112401300510915,0.6173319220542908,0.6277375221252441,0.30883742052706453,0.6617044451108649,0.720793068885026,0.22233740774576113,0.47841808556717913
5,7.0,1.0,0.0,0.5555555555555556,3,0.14746987951807228,0.07428847081524362,0.08771084337349398,0.6275744438171387,0.6489842534065247,0.47468609280444224,0.5329024114467814,0.5907586631704226,0.5192456636370171,0.5293982077646658
6,10.0,1.0,0.0,0.5555555555555556,1,0.30510948905109486,0.14473684210526316,0.145985401459854,0.611972987651825,0.5745782852172852,0.08341854854464847,0.491886517290592,0.6876608722824827,0.052318192527459215,0.32882103266129564
7,8.0,1.0,1.0,0.8888888888888888,2,0.381562099871959,0.18228498074454427,0.17157490396927016,0.6514583230018616,0.5629536509513855,0.2856898942372528,0.5923576174560814,0.7373630337848354,0.3005345384038748,0.47898627097051105
8,8.0,1.0,1.0,1.0,2,0.35348837209302325,0.1282051282051282,0.1441860465116279,0.605659544467926,0.515448272228241,0.15540882867860217,0.4153273365229979,0.562621627445918,0.0855141948295072,0.3047179968692563
9,1.0,2.0,1.0,0.5555555555555556,1,0.2296650717703349,0.09101796407185629,0.12320574162679426,0.5643096566200256,0.6998591423034668,0.44633971844139314,0.5651530481539598,0.39688287635577635,0.5615057094786519,0.49247033810744534
10,2.0,2.0,1.0,0.5555555555555556,2,0.36349574632637277,0.17350890782339273,0.1763341067285383,0.6083323359489441,0.5840756893157959,0.05804200244873803,0.5477438943726802,0.3837081210636539,0.08645167769976088,0.26898642389620825
11,9.0,1.0,0.0,0.6666666666666666,1,0.19122609673790775,0.0945945945945946,0.11023622047244096,0.6344054937362671,0.594211995601654,0.18826033824423072,0.6879561076463847,0.46672843028736505,0.39546650453295007,0.4346028451777326
12,5.0,1.0,1.0,0.625,2,0.21567217828900068,0.1007919366450684,0.11358734723220705,0.5613840222358704,0.6152448654174805,0.4745387178502623,0.6897296857274714,0.7586289012606119,0.6021462992571287,0.6312609010238686
13,4.0,2.0,0.0,1.0,3,0.2657161373946857,0.1518494484101233,0.1438755670771225,0.6263269186019897,0.603193998336792,0.2861653540359669,0.48446164049505813,0.804554893891365,0.19341147381717308,0.4421483405598908
14,2.0,1.0,1.0,1.0,1,0.2920830130668716,0.0939183987682833,0.11837048424289007,0.5810277462005615,0.5944138169288635,0.7662957777379054,0.5108906404520058,0.7680814245809255,0.49696430468152736,0.635558036863091
15,1.0,1.0,0.0,0.5555555555555556,1,0.2708074534161491,0.10696517412935323,0.11677018633540372,0.5824892520904541,0.6834537386894226,0.33092780629357066,0.6995921604730588,0.6697009069541255,0.4096529431011891,0.527468454205486
16,8.0,1.0,0.0,1.0,2,0.3309203722854188,0.13678756476683937,0.17993795243019647,0.6036001443862915,0.5583226680755615,0.6454096343118367,0.6583126094410328,0.2519667863190127,0.720732303440722,0.5691053333781511
17,8.0,1.0,0.0,0.75,1,0.15901814300960515,0.0811965811965812,0.10992529348986126,0.5948787927627563,0.6876955032348633,0.4133609981260103,0.633279287858729,0.4733271787122569,0.5023034703840246,0.5055677337702551
18,9.0,1.0,0.0,0.8888888888888888,1,0.26459143968871596,0.13116883116883116,0.13748378728923477,0.6383305191993713,0.5961818099021912,0.778063193434428,0.5785185851291668,0.7172350352155149,0.737037020148931,0.7027134584820102
19,1.0,1.0,0.0,1.0,1,0.4218958611481976,0.27309236947791166,0.28838451268357806,0.6809656620025635,0.5888496041297913,0.11883094698055546,0.41326780992167017,0.48342823240993016,0.16198724984808122,0.2943785597900592
20,12.0,2.0,0.0,0.5555555555555556,1,0.2819314641744548,0.13260530421216848,0.15420560747663553,0.6800206303596497,0.6123457551002502,0.06885497660254403,0.5438109659945435,0.7677939067856321,0.11505323895442766,0.3738782720842868
21,2.0,1.0,1.0,1.0,2,0.26114249843063403,0.12319296040226273,0.13308223477715003,0.6332647204399109,0.42739447951316833,0.0410017673593077,0.43868026566061713,0.45390651104778046,0.062118432503304954,0.24892674414275257
22,3.0,2.0,1.0,1.0,1,0.22211675367821546,0.09596199524940617,0.11865211200759372,0.5243244767189026,0.5394448041915894,0.2871861025855069,0.4300006311204356,0.6020195523613704,0.08194221219174212,0.35028712456476374
23,1.0,1.0,1.0,0.6666666666666666,2,0.3084648493543759,0.15804597701149425,0.1477761836441894,0.5926785469055176,0.6598227620124817,0.5722562567502807,0.5579189105641438,0.7482995861047892,0.2867385059286822,0.5413033148369739
24,2.0,2.0,1.0,1.0,1,0.23611997447351626,0.09968051118210863,0.12252712188895981,0.6067298054695129,0.5978071093559265,0.20044524994086058,0.666888914387442,0.5394363104806464,0.21129636634330118,0.4045167102880625
25,8.0,2.0,0.0,1.0,2,0.3283582089552239,0.14451827242524917,0.17081260364842454,0.6369134783744812,0.6175966858863831,0.7889720186983584,0.5005486071509383,0.6586244398533746,0.7118601243069681,0.6650012975024099
26,2.0,1.0,0.0,0.6666666666666666,1,0.24936386768447835,0.09855564995751913,0.13570822731128074,0.6263588070869446,0.4639730453491211,0.16082815678963164,0.6104318435636727,0.6503624656890422,0.25396187430984524,0.418896085088048
27,9.0,1.0,0.0,1.0,3,0.26590538336052205,0.1486928104575163,0.15823817292006526,0.6448251605033875,0.6325677633285522,0.009944058911869079,0.5994886133219631,0.6872026251593671,0.017580046078288388,0.32855383586787196
28,7.0,1.0,1.0,0.7777777777777778,3,0.24148296593186375,0.11735205616850553,0.11923847695390781,0.6003689765930176,0.585166871547699,0.5937396706031239,0.5672785955153116,0.6643053453652561,0.6875720253894154,0.6282239092182768
29,10.0,2.0,0.0,0.6666666666666666,3,0.28287841191067,0.1507870753935377,0.17038875103391232,0.6096628308296204,0.568524956703186,0.09272969271227756,0.6578415915724578,0.7599961414351848,0.05838195113344841,0.39223734421334217
