index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.35097001763668434,0.13857016769638128,0.13932980599647268,0.585905909538269,0.6915808916091919,0.18383186093833973,0.47805995904713916,0.6521024661848053,0.242324827537207,0.38907977842687275
1,8.0,1.0,0.0,0.6666666666666666,1,0.5570621468926554,0.251131221719457,0.2632768361581921,0.5960837602615356,0.7513837814331055,0.42870555949784184,0.6011869884120541,0.7907440976637381,0.4719856840146916,0.5731555823970814
2,2.0,1.0,1.0,1.0,2,0.5022332506203474,0.23149528067560857,0.21637717121588088,0.6065202951431274,0.5845448970794678,0.009853735265881817,0.5377256584561556,0.6599922104522685,0.013633667610066506,0.3053013179460931
3,1.0,1.0,0.0,0.6666666666666666,1,0.26737967914438504,0.11071428571428572,0.14795008912655971,0.5592672824859619,0.6331270933151245,0.7196011827021217,0.5077660798733993,0.4467528870629341,0.5123867893519368,0.5466267347475979
4,8.0,2.0,1.0,1.0,3,0.3918654673445444,0.19960861056751467,0.18615565115369573,0.6036895513534546,0.5771763324737549,0.016614114238598557,0.44425265585318285,0.8189711791610502,0.01657339438251739,0.32410283590883726
5,7.0,1.0,0.0,0.5555555555555556,3,0.43128145567169957,0.22161952731499418,0.22067363530778167,0.6079464554786682,0.8199026584625244,0.16521893223481682,0.5851386466199394,0.8980231395270505,0.21728920681800262,0.46641748129995236
6,10.0,1.0,0.0,0.5555555555555556,1,0.5925526173772261,0.28633171258779033,0.24177010253642742,0.6635332107543945,0.5976797342300415,0.18919017670591215,0.5304132005887416,0.7033709303189271,0.28823648605132646,0.4278026984162268
7,8.0,1.0,1.0,0.8888888888888888,2,0.441860465116279,0.12577639751552797,0.1689922480620155,0.5770075917243958,0.7129448652267456,0.21938167992576044,0.4993865052769465,0.7284042943406044,0.24160728544434792,0.4221949412469148
8,8.0,1.0,1.0,1.0,2,0.4481236203090508,0.1570796460176991,0.16556291390728478,0.6313204765319824,0.4976727366447449,0.013504163538182701,0.37547496102650535,0.4904218694828926,0.018684215838302067,0.22452130247147067
9,1.0,2.0,1.0,0.5555555555555556,1,0.44048734770384257,0.1782363977485929,0.16869728209934395,0.6103188991546631,0.41218435764312744,0.029692852164735786,0.41829635077678196,0.6601666622151109,0.04119156134933462,0.2873368566264908
10,2.0,2.0,1.0,0.5555555555555556,2,0.51171875,0.22555410691003913,0.26041666666666663,0.6504340767860413,0.9217900633811951,0.014434645547672965,0.6515970802535146,0.8654790348565399,0.022149882095780147,0.3884151606883769
11,9.0,1.0,0.0,0.6666666666666666,1,0.4717153284671533,0.2493150684931507,0.16970802919708028,0.5960529446601868,0.5916506052017212,0.01002636462404197,0.35609658874698885,0.7145177156923267,0.012943425425599817,0.2733960236222393
12,5.0,1.0,1.0,0.625,2,0.47111111111111115,0.20244716351501665,0.19444444444444445,0.5256898403167725,0.6544747948646545,0.04944577227797629,0.3252668210219559,0.5519238451967274,0.08558847317287134,0.25305622791738275
13,4.0,2.0,0.0,1.0,3,0.47498736735725117,0.20940819423368742,0.2294087923193532,0.5826594233512878,0.878330647945404,0.1561914797722353,0.45182484688486707,0.6297125515232508,0.18527307755930578,0.3557504889349147
14,2.0,1.0,1.0,1.0,1,0.4509688784497945,0.14344503233392122,0.178508514386377,0.5730754733085632,0.6135478019714355,0.02672729964196174,0.5082758979300718,0.5499948490953531,0.028906556335485948,0.27847615075071813
15,1.0,1.0,0.0,0.5555555555555556,1,0.554653937947494,0.2570473005255614,0.19952267303102625,0.5821241736412048,0.7737808227539062,0.28418247453995,0.6437379970304221,0.8124914388637904,0.2365977311686945,0.49425241040071427
16,8.0,1.0,0.0,1.0,2,0.5524781341107872,0.22043795620437956,0.2536443148688047,0.643699049949646,0.6356773376464844,0.3739194726169835,0.6693164798087997,0.7004941595584846,0.5455426478457042,0.572318189957493
17,8.0,1.0,0.0,0.75,1,0.40049545829892647,0.10330578512396693,0.1635012386457473,0.5580123066902161,0.5529131293296814,0.8648959722097839,0.7178178405926301,0.919912249555855,0.880240914044042,0.8457167441005777
18,9.0,1.0,0.0,0.8888888888888888,1,0.5167751627441162,0.21353383458646613,0.21031547320981472,0.6676685214042664,0.43916088342666626,0.043421775372148,0.5837987046484379,0.7600405882602026,0.057220073497631474,0.36112028544460495
19,1.0,1.0,0.0,1.0,1,0.594548551959114,0.3054607508532423,0.29812606473594544,0.6632385849952698,0.6197299361228943,0.003410402302709669,0.42407611788360633,0.44500645183536613,0.002773958163438987,0.21881673254628026
20,12.0,2.0,0.0,0.5555555555555556,1,0.5814877910278251,0.2410460488914156,0.19761499148211245,0.6110352873802185,0.6225826144218445,0.48384475861851095,0.5198435216423118,0.4831714429409876,0.4538789513116383,0.48518466862836224
21,2.0,1.0,1.0,1.0,2,0.4278871740287387,0.16196057538625466,0.1617881852048962,0.6511553525924683,0.5027987360954285,0.02996466900958623,0.6183034657583533,0.7394634327034688,0.03243255862973334,0.35504103152528543
22,3.0,2.0,1.0,1.0,1,0.40080160320641284,0.16927396710790213,0.16753507014028057,0.5163536071777344,0.7793254852294922,0.12083400286956766,0.4547554764772878,0.7868536936675602,0.14158301199898415,0.37600654625334995
23,1.0,1.0,1.0,0.6666666666666666,2,0.528052805280528,0.21365638766519823,0.18921892189218922,0.5812860727310181,0.7005739808082581,0.024809280894362004,0.6034098545622345,0.5395647353563698,0.03203051944046272,0.2999535975633572
24,2.0,2.0,1.0,1.0,1,0.45656565656565656,0.18503538928210314,0.18484848484848485,0.5811903476715088,0.5176175832748413,0.03677680714975295,0.5259440088156032,0.7527134242357143,0.05404928304170167,0.342370880810693
25,8.0,2.0,0.0,1.0,2,0.5932307692307692,0.2969808995686999,0.21784615384615386,0.6281934380531311,0.6054998636245728,0.8618743962757838,0.570044908362378,0.8261669153417953,0.9034804454094051,0.7903916663473405
26,2.0,1.0,0.0,0.6666666666666666,1,0.6072727272727272,0.3070388349514563,0.21818181818181817,0.6125085353851318,0.3908787965774536,0.1965630660162954,0.5134903475708725,0.8644819333575333,0.34899436029219405,0.48088242680922383
27,9.0,1.0,0.0,1.0,3,0.5094224924012158,0.24102251978088862,0.21033434650455926,0.6074418425559998,0.6071961522102356,0.10918705067103329,0.5642321241366719,0.4874954208007941,0.16153572884653442,0.33061258111375846
28,7.0,1.0,1.0,0.7777777777777778,3,0.46116107931316447,0.21685761047463176,0.18152085036794768,0.5996832251548767,0.8327970504760742,0.027492278879500415,0.6738312785677172,0.8724978200107758,0.0333166005794975,0.40178449450937276
29,10.0,2.0,0.0,0.6666666666666666,3,0.5843768634466309,0.288955223880597,0.21586165772212285,0.6104125380516052,0.6983743906021118,0.00801371329613483,0.6157228200336111,0.6382428734142439,0.015307374891177922,0.3193216954087919
