index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,10.0,2.0,0.0,0.625,1,0.5238095238095237,0.26608419380460685,0.20634920634920634,0.6487088799476624,0.7542611360549927,0.910895004741276,0.6315723500179101,0.7418525669998981,0.8914485680706785,0.7939421224574407
1,8.0,1.0,0.0,0.6666666666666666,1,0.6122448979591837,0.28172043010752684,0.234156820622986,0.62578946352005,0.6653410792350769,0.844701689749746,0.5913207075597033,0.48212479182487616,0.8395579264431058,0.6894262788943578
2,2.0,1.0,1.0,1.0,2,0.5843852267414681,0.32381843706130087,0.2244039270687237,0.6606547236442566,0.5839484333992004,0.7515044586694364,0.5322447145251251,0.6379865211907422,0.7469431895936376,0.6671697209947354
3,1.0,1.0,0.0,0.6666666666666666,1,0.6478209658421673,0.3726415094339623,0.3085983510011779,0.6573238968849182,0.6898350715637207,0.8451806559345337,0.5563523470318354,0.6207041641795621,0.8352780379131487,0.71437880126477
4,8.0,2.0,1.0,1.0,3,0.5144124168514412,0.27144970414201186,0.22320768662232077,0.6473578214645386,0.6765655279159546,0.38135356209806776,0.5548478060147058,0.7722327752700445,0.4032670975886815,0.5279253102428749
5,7.0,1.0,0.0,0.5555555555555556,3,0.49121495327102804,0.2611298166853723,0.21009345794392525,0.5876822471618652,0.745021402835846,0.8572268707096624,0.5286117883002467,0.7700705159834006,0.8478889714404695,0.7509495366084448
6,10.0,1.0,0.0,0.5555555555555556,1,0.3475177304964539,0.20028409090909088,0.1858156028368794,0.6416048407554626,0.5806738138198853,0.7508128889559249,0.6835852113189903,0.7524745730283059,0.36047004552919343,0.6368356797081037
7,8.0,1.0,1.0,0.8888888888888888,2,0.5726950354609929,0.22202486678507996,0.2677304964539007,0.6225475072860718,0.6900609731674194,0.7583498700679813,0.622300969697855,0.7096930960355575,0.6511224933429799,0.6853666072860933
8,8.0,1.0,1.0,1.0,2,0.63681592039801,0.33720930232558144,0.3830845771144279,0.6688410639762878,0.7273878455162048,0.07433594049395247,0.6060708599200864,0.6424328696589541,0.04994519546690606,0.3431962163849747
9,1.0,2.0,1.0,0.5555555555555556,1,0.48829098156452416,0.24738154613466337,0.2242152466367713,0.6089202165603638,0.7206998467445374,0.05084134558251156,0.5714066815384456,0.7406591261334777,0.07779933560615403,0.3601766222151472
10,2.0,2.0,1.0,0.5555555555555556,2,0.6278563656147987,0.2494553376906318,0.21980413492927095,0.6331561207771301,0.75105881690979,0.8763462904894473,0.6050025205007769,0.8162596114953347,0.8615793396564745,0.7897969405355083
11,9.0,1.0,0.0,0.6666666666666666,1,0.5300687285223369,0.2691315563198624,0.2036082474226804,0.6297053694725037,0.6204479932785034,0.7782931388641295,0.5052425187404307,0.7337364213344556,0.7476561581005371,0.6912320592598883
12,5.0,1.0,1.0,0.625,2,0.6041237113402061,0.2899896800825594,0.2381443298969072,0.6127185821533203,0.6761606335639954,0.7180988996978411,0.6317899062972622,0.6834811442669242,0.7334248796428097,0.6916987074762093
13,4.0,2.0,0.0,1.0,3,0.5329186106791083,0.3279709392838609,0.23846552617936753,0.5925244092941284,0.7560248970985413,0.09376127583446436,0.5749424659453354,0.760737588996903,0.0662464585987881,0.3739219473438727
14,2.0,1.0,1.0,1.0,1,0.5815523059617548,0.2511261261261261,0.21484814398200222,0.5355297327041626,0.7706944942474365,0.4598186643447361,0.5919184054273189,0.7694631400573197,0.46955114808143267,0.5726878394777019
15,1.0,1.0,0.0,0.5555555555555556,1,0.5797101449275363,0.28076743097800655,0.24216923796166434,0.6392292380332947,0.6611908674240112,0.8802458457852623,0.6609078810038118,0.7584641738339956,0.8347964614556012,0.7836035905196678
16,8.0,1.0,0.0,1.0,2,0.5985303941215765,0.2434782608695652,0.2511690046760187,0.6531509160995483,0.6235395669937134,0.8795122137594316,0.6920343611530777,0.6158378478644163,0.8683248053917766,0.7639273070421756
17,8.0,1.0,0.0,0.75,1,0.40322580645161293,0.21434977578475334,0.23745519713261645,0.6210665106773376,0.6836720705032349,0.303150673328876,0.6697720360873466,0.5145580497375641,0.25336520155803743,0.435211490177956
18,9.0,1.0,0.0,0.8888888888888888,1,0.5825147347740669,0.2949852507374631,0.2288801571709234,0.6989120244979858,0.621751070022583,0.6228272078297186,0.6472484823225106,0.6774343082787575,0.7992909721784186,0.6867002426523513
19,1.0,1.0,0.0,1.0,1,0.4098360655737705,0.2465753424657534,0.2923497267759563,0.6509829163551331,0.581540048122406,0.3165358890769047,0.7523080251807801,0.5421950956890181,0.286946784808933,0.47449644868890895
20,12.0,2.0,0.0,0.5555555555555556,1,0.6728260869565217,0.3220892274211099,0.28152173913043477,0.6898239254951477,0.6646790504455566,0.8775984006185809,0.5996017509177344,0.7554870683339495,0.8754395005925747,0.7770316801157099
21,2.0,1.0,1.0,1.0,2,0.5774378585086042,0.27464114832535885,0.19311663479923516,0.6499754190444946,0.6322633028030396,0.8827656380662183,0.5441189815472103,0.651999056063655,0.8533839150403991,0.7330668976793706
22,3.0,2.0,1.0,1.0,1,0.5102435253189022,0.31489361702127655,0.29454967143409355,0.593505322933197,0.6993337869644165,0.8053269201132752,0.4879215848623083,0.6504073081903401,0.7737522361505519,0.6793520123291189
23,1.0,1.0,1.0,0.6666666666666666,2,0.650126582278481,0.33147491130258483,0.28253164556962024,0.6171894669532776,0.8575130701065063,0.9154025851907412,0.6480573803312013,0.8701598896717503,0.8983843179170109,0.833001043277676
24,2.0,2.0,1.0,1.0,1,0.5607917059377945,0.239622641509434,0.2177191328934967,0.6242796778678894,0.6267202496528625,0.9014287432504755,0.47026564557906037,0.6596860732150024,0.878120032501736,0.7273751236365685
25,8.0,2.0,0.0,1.0,2,0.6585223967422921,0.3366336633663366,0.2513089005235602,0.655712366104126,0.6488710641860962,0.854456751116548,0.605219543412386,0.6144450438551201,0.8444471233636065,0.7296421154369152
26,2.0,1.0,0.0,0.6666666666666666,1,0.6321974148061105,0.32,0.25499412455934195,0.6572065353393555,0.5588257312774658,0.8220187108485077,0.5690644139300539,0.5839937641784452,0.7754417844364109,0.6876296683483545
27,9.0,1.0,0.0,1.0,3,0.5828254847645429,0.27842484747642815,0.2526315789473685,0.6439639329910278,0.7329199314117432,0.8509678476578069,0.5325980781325991,0.718029167318556,0.8235421970945621,0.731284322550881
28,7.0,1.0,1.0,0.7777777777777778,3,0.5245641838351822,0.21649484536082475,0.16719492868462754,0.5979827642440796,0.7430630922317505,0.8668435637930786,0.6143356589071399,0.8621851168864748,0.8297650643574102,0.7932823509860258
29,10.0,2.0,0.0,0.6666666666666666,3,0.607536231884058,0.34939059779454434,0.2678260869565217,0.6701220273971558,0.6641797423362732,0.8436693649469494,0.5718857331967447,0.752083260719971,0.8205815376440764,0.7470549741269354
30,2.0,2.0,1.0,0.5555555555555556,1,0.6034701650444351,0.35916984328674295,0.3080829454083792,0.6753845810890198,0.7089052796363831,0.9053647176753681,0.6438681672469921,0.8521430709949742,0.8785877002161353,0.8199909140333674
31,2.0,2.0,1.0,0.7777777777777778,1,0.5563589961718418,0.27075351213282245,0.24330072309655462,0.6369720101356506,0.7091529369354248,0.904844845315449,0.6053182401361823,0.7438049028738469,0.8840274760639374,0.7844988660973539
32,2.0,1.0,1.0,1.0,2,0.5574297188755021,0.30385852090032156,0.2618473895582329,0.6573408246040344,0.6886019110679626,0.7513625717745859,0.6138807551345389,0.7696550043644894,0.7751406395751772,0.7275097427121978
33,2.0,2.0,1.0,0.7777777777777778,1,0.616757560733763,0.2600496277915632,0.24293505205751115,0.671386182308197,0.708739697933197,0.8629218068068453,0.5237674125500897,0.6723054434328419,0.8449564864346056,0.7259877873060957
34,9.0,1.0,0.0,0.8888888888888888,2,0.6267029972752044,0.32405891980360063,0.26594005449591285,0.6410018801689148,0.7350380420684814,0.8842272279986712,0.5468337964899506,0.7032982590764257,0.8840805826006227,0.7546099665414175
35,8.0,2.0,1.0,1.0,2,0.52367941712204,0.2652689152233364,0.22313296903460839,0.6040088534355164,0.6980316638946533,0.867403200152732,0.677296620216091,0.6807296847494411,0.8462982453011082,0.7679319376048431
36,2.0,1.0,1.0,0.6666666666666666,2,0.5787017394993635,0.3159235668789809,0.21298260500636404,0.5436699390411377,0.7687292098999023,0.9002698979225731,0.6904914850092954,0.7709878274554941,0.8691082382892023,0.8077143621691413
37,1.0,2.0,1.0,0.5555555555555556,1,0.5227272727272727,0.2534524776604387,0.21509740259740262,0.5935404896736145,0.7008328437805176,0.8362039204017677,0.5915766030951556,0.7119677626250708,0.8360559277428747,0.7439510534662173
